Metadata: {"arch":"arm64","console_log":"console.log","dist_size":310907156,"engine":"js2py","repository":"https://github.com/PiotrDabkowski/Js2Py.git","revision":"2e017b86e2f18a6c8a842293b1687f2ce7baa12e","revision_date":"2022-11-06"}
compat-table/es6/tail-calls.direct.js: RangeError: RecursionError('maximum recursion depth exceeded while calling a Python object')"
compat-table/es6/tail-calls.mutual.js: RangeError: RecursionError('maximum recursion depth exceeded while calling a Python object')"
compat-table/es6/template.basic.js: failed: KeyError: b'v\xfct\xe2\x03y\xcb9J\xa2Z\xa9-\x9e)5'
compat-table/es6/template.caching.js: failed: KeyError: b"\x92e\x14\x00\xfa89\x12\xe6\xa4J]!R'E"
compat-table/es6/template.escape-sequences.js: failed: KeyError: b'\xe5!\x86\x95\xb1\x9a\x9a\xb6\x15\x1bN\xaa\xa3\xf3^\xc6'
compat-table/es6/template.frozen-array.js: failed: KeyError: b'\ni\xa4\xd3\x0e*\x17Z\xc8~\xe4\xd2#\xf0\xdf\xa4'
compat-table/es6/template.line-break.js: SyntaxError: Line 3: TemplateElement is not supported by ECMA 5.1.'
compat-table/es6/template.permanent-caching.js: failed: KeyError: b']\x12\xc6\x83"\xb1\xe0=\xd8%\x19n\xa6ue\x97'
compat-table/es6/template.tagged.js: failed: KeyError: b'\x18\x02y\x9d\x02\xd7\xc8\xb7\xfc\xad\x11\xc6\xa4\xf5\xbb\x1e'
compat-table/es6/template.toString.js: failed: KeyError: b'\xe5K\xdb\xffmM\xc3\xb3\t+@$\xa7\xe2\x12;'
compat-table/es6/typed-arrays.ArrayBuffer.Symbol.species.js: ReferenceError: Symbol is not defined'
compat-table/es6/typed-arrays.DataView.Float32.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Float64.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Int8.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Int16.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Int32.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Uint8.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Uint16.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.DataView.Uint32.js: ReferenceError: DataView is not defined'
compat-table/es6/typed-arrays.Float32Array.js: failed: failed'
compat-table/es6/typed-arrays.Float64Array.js: failed: failed'
compat-table/es6/typed-arrays.Int8Array.js: failed: OverflowError: Python integer 128 out of bounds for int8
compat-table/es6/typed-arrays.Int16Array.js: failed: OverflowError: Python integer 32768 out of bounds for int16
compat-table/es6/typed-arrays.Int32Array.js: failed: OverflowError: Python integer 2147483648 out of bounds for int32
compat-table/es6/typed-arrays.Symbol.species.js: ReferenceError: Symbol is not defined'
compat-table/es6/typed-arrays.Uint8Array.js: failed: OverflowError: Python integer 256 out of bounds for uint8
compat-table/es6/typed-arrays.Uint8ClampedArray.js: OK
compat-table/es6/typed-arrays.Uint16Array.js: failed: OverflowError: Python integer 65536 out of bounds for uint16
compat-table/es6/typed-arrays.Uint32Array.js: failed: OverflowError: Python integer 4294967296 out of bounds for uint16
compat-table/es6/typed-arrays.constructor-iterables.js: failed: failed'
compat-table/es6/typed-arrays.constructor-requires-new.js: failed: failed'
compat-table/es6/typed-arrays.correct-prototype-chains.js: failed: failed'
compat-table/es6/typed-arrays.from.js: failed: failed'
compat-table/es6/typed-arrays.of.js: failed: failed'
compat-table/es6/typed-arrays.prototype.Symbol.iterator.js: ReferenceError: Symbol is not defined'
compat-table/es6/typed-arrays.prototype.copyWithin.js: failed: failed'
compat-table/es6/typed-arrays.prototype.entries.js: failed: failed'
compat-table/es6/typed-arrays.prototype.every.js: OK
compat-table/es6/typed-arrays.prototype.fill.js: failed: failed'
compat-table/es6/typed-arrays.prototype.filter.js: OK
compat-table/es6/typed-arrays.prototype.findIndex.js: failed: failed'
compat-table/es6/typed-arrays.prototype.find.js: failed: failed'
compat-table/es6/typed-arrays.prototype.forEach.js: OK
compat-table/es6/typed-arrays.prototype.indexOf.js: OK
compat-table/es6/typed-arrays.prototype.join.js: OK
compat-table/es6/typed-arrays.prototype.keys.js: failed: failed'
compat-table/es6/typed-arrays.prototype.lastIndexOf.js: OK
compat-table/es6/typed-arrays.prototype.map.js: OK
compat-table/es6/typed-arrays.prototype.reduceRight.js: OK
compat-table/es6/typed-arrays.prototype.reduce.js: OK
compat-table/es6/typed-arrays.prototype.reverse.js: OK
compat-table/es6/typed-arrays.prototype.slice.js: OK
compat-table/es6/typed-arrays.prototype.some.js: OK
compat-table/es6/typed-arrays.prototype.sort.js: OK
compat-table/es6/typed-arrays.prototype.subarray.js: failed: failed'
compat-table/es6/typed-arrays.prototype.values.js: failed: failed'
compat-table/es6/unicode-escapes.identifier.js: failed: KeyError: b'\xf3\xbd\x14\x97\x04T\x10\x8f\xd3\xa6q\xd2\xe3\x92\x86='
compat-table/es6/unicode-escapes.property-access.js: failed: KeyError: b'\x1b\xc0\xf8\xb9\xd7\xa7:b\xdb&Q%&\xc0\x0f\x88'
compat-table/es6/unicode-escapes.property-key.js: failed: KeyError: b"IT \x97T\xd3\xa13\xdd\x05R\x9f'\xbef\x1d"
compat-table/es6/unicode-escapes.string.js: OK
compat-table/es6/well-known.hasInstance.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.isConcatSpreadable.non-spreadable.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.isConcatSpreadable.poisoned-getter.js: failed: failed'
compat-table/es6/well-known.iterator.arguments.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.iterator.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.match.RegExp-constructor.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.match.String.endsWith.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.match.String.includes.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.match.String.startsWith.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.match.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.replace.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.search.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.Array.concat.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.Array.filter.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.Array.map.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.Array.slice.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.Array.splice.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.Promise.then.js: ReferenceError: Promise is not defined'
compat-table/es6/well-known.species.RegExp.split.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.species.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.split.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.toPrimitive.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.toStringTag.existing-builtins.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.toStringTag.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.toStringTag.misc-builtins.js: ReferenceError: Symbol is not defined'
compat-table/es6/well-known.toStringTag.new-builtins.js: failed: KeyError: b'\x96\x0c\x85"\x057\xa9\x94lO[8\x91\x00\xd4\x8c'
compat-table/es6/well-known.unscopables.js: failed: KeyError: b'\x979\xac&3K\xd6\x192\xc4X%\x9c\xfe\xed\xcd'
compat-table/es2016/Array.prototype.includes.generic.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2016/Array.prototype.includes.js: TypeError: 'undefined' is not a function (tried calling property 'includes' of 'Array')"
compat-table/es2016/Array.prototype.includes.sparse.js: TypeError: 'undefined' is not a function (tried calling property 'includes' of 'Array')"
compat-table/es2016/Array.prototype.includes.typed-array.js: TypeError: 'undefined' is not a function (tried calling property 'includes' of 'Int8Array')"
compat-table/es2016/exponentiation.assignment.js: failed: KeyError: b"b\xa9\xeb\xbe*\xb5\x8f\xbf6\xe6\x83\x08'4\xb7>"
compat-table/es2016/exponentiation.basic.js: failed: KeyError: b'F?a\xc6\xfet\x074\xe4\xed\xaf#\xd7\xb8\xbc\x87'
compat-table/es2016/exponentiation.unary-negation-error.js: failed: KeyError: b'$\x13\x00\xa8\xfb?\xda\xa1\x97\x80\xb7\x1c8LV\t'
compat-table/es2016/misc.Proxy-Array-includes.js: ReferenceError: Proxy is not defined'
compat-table/es2016/misc.Proxy-enumerate-removed.js: ReferenceError: Proxy is not defined'
compat-table/es2016/misc.generator-no-new.js: failed: KeyError: b'Kp\x9e\x8e%\xf8v~\xff)3O\xf09&\xc8'
compat-table/es2016/misc.generator-throw-inner.js: failed: KeyError: b'\x89\x85o\x827\xdc:\xeaG\xfaz\x17(\xfe4\xa7'
compat-table/es2016/misc.nested-rest-destructuring-decl.js: failed: KeyError: b'R3l\xef&\xa4\xd3\xbb\xed\xeag^\xc0ZN\xaf'
compat-table/es2016/misc.nested-rest-destructuring-params.js: failed: KeyError: b'\x8cI\xbf\xe6\x8d\x15\xf8D{g\xdc4\x8b\xb6$4'
compat-table/es2016/misc.strict-fn-non-simple-params-error.js: failed: KeyError: b'\x87\xc4?\xf2h\xf0\x81`\xf4=\x9a\xbaci\x12\xe2'
compat-table/es2017/Atomics.add.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.and.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.compareExchange.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.exchange.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.isLockFree.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.load.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.notify.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.or.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.store.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.sub.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.wait.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Atomics.xor.js: ReferenceError: Atomics is not defined'
compat-table/es2017/Object.entries.js: TypeError: 'undefined' is not a function (tried calling property 'entries' of 'Function')"
compat-table/es2017/Object.getOwnPropertyDescriptors.js: TypeError: 'undefined' is not a function (tried calling property 'getOwnPropertyDescriptors' of 'Function')"
compat-table/es2017/Object.getOwnPropertyDescriptors.no-undefined.js: ReferenceError: Proxy is not defined'
compat-table/es2017/Object.values.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Function')"
compat-table/es2017/SharedArrayBuffer.Symbol.species.js: ReferenceError: SharedArrayBuffer is not defined'
compat-table/es2017/SharedArrayBuffer.js: failed: failed'
compat-table/es2017/SharedArrayBuffer.prototype.Symbol.toStringTag.js: ReferenceError: SharedArrayBuffer is not defined'
compat-table/es2017/SharedArrayBuffer.prototype.byteLength.js: ReferenceError: SharedArrayBuffer is not defined'
compat-table/es2017/SharedArrayBuffer.prototype.slice.js: ReferenceError: SharedArrayBuffer is not defined'
compat-table/es2017/String.prototype.padEnd.js: TypeError: 'undefined' is not a function (tried calling property 'padEnd' of 'String')"
compat-table/es2017/String.prototype.padStart.js: TypeError: 'undefined' is not a function (tried calling property 'padStart' of 'String')"
compat-table/es2017/annex-b.Object.prototype.__defineGetter__.ToObject.js: ReferenceError: __defineGetter__ is not defined'
compat-table/es2017/annex-b.Object.prototype.__defineGetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2017/annex-b.Object.prototype.__defineGetter__.symbols.js: ReferenceError: Symbol is not defined'
compat-table/es2017/annex-b.Object.prototype.__defineSetter__.ToObject.js: ReferenceError: __defineSetter__ is not defined'
compat-table/es2017/annex-b.Object.prototype.__defineSetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2017/annex-b.Object.prototype.__defineSetter__.symbols.js: ReferenceError: Symbol is not defined'
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.ToObject.js: ReferenceError: __lookupGetter__ is not defined'
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.prototype-chain.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.shadow-accessors.js: TypeError: 'undefined' is not a function (tried calling property '__defineGetter__' of 'Object')"
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.symbols.js: ReferenceError: Symbol is not defined'
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.ToObject.js: ReferenceError: __lookupSetter__ is not defined'
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.prototype-chain.js: TypeError: Undefined and null dont have properties (tried getting property 'call')"
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.shadow-accessors.js: TypeError: 'undefined' is not a function (tried calling property '__defineSetter__' of 'Object')"
compat-table/es2017/annex-b.Object.prototype.__lookupSetter__.symbols.js: ReferenceError: Symbol is not defined'
compat-table/es2017/annex-b.Proxy.__defineGetter__.js: ReferenceError: Proxy is not defined'
compat-table/es2017/annex-b.Proxy.__defineSetter__.js: ReferenceError: Proxy is not defined'
compat-table/es2017/annex-b.Proxy.__lookupGetter__.js: ReferenceError: Proxy is not defined'
compat-table/es2017/annex-b.Proxy.__lookupSetter__.js: ReferenceError: Proxy is not defined'
compat-table/es2017/annex-b.for-in-assignment-non-strict.js: OK
compat-table/es2017/async.Symbol.toStringTag.js: failed: KeyError: b'\xbc\xe43x`\x9d\xb9y\xa9"\xfcy\x98gF\xf3'
compat-table/es2017/async.arrow-in-class.js: failed: KeyError: b"\x98+\x94'u\xd3\xdeM\xe7\x95\xeah\xe3\xe9\xe0\x9c"
compat-table/es2017/async.arrow.js: failed: KeyError: b'\xc7\xbef\xf6j\t$\xdc\xe5\tm\xe18\xb78\xa2'
compat-table/es2017/async.await-non-promise.js: failed: KeyError: b'\xa2\xa3j\xf6\xe7\x02\xad\xd7\xc5\xf2:\x042^c\xad'
compat-table/es2017/async.await-rejection.js: failed: KeyError: b'\xcc\xee\xc1\x82\x86a\x99\xfbR\x7f\xe0\n`\xfa \x9c'
compat-table/es2017/async.await.js: failed: KeyError: b'\xf6 \xc1\x0b\xbbe\xc0\xd3C0}\x96:\xd6\xdb\x8d'
compat-table/es2017/async.constructor.js: failed: KeyError: b'\x9aky\x06J\x11N\xd9\xae\xcf2W\xbb\x16%\xa3'
compat-table/es2017/async.methods-class.js: failed: KeyError: b'\xac\xc9\x7f8\xf8\x83\x990\xb59\xc3z\xe6\x99$1'
compat-table/es2017/async.methods-object.js: failed: KeyError: b'7\xce\x88\x9bU\x1e\x02ta\x0b\xab\xb7\xa6\r\x0b\xcf'
compat-table/es2017/async.must-await-value.js: failed: KeyError: b'\x04G^PY-\xc5\x96\xaes_HiSXP'
compat-table/es2017/async.no-await-in-params.js: failed: KeyError: b'\x8a.\xfd\x97\\\x87L\xe1\xb1}\xd0A\xc6\x0eG\x80'
compat-table/es2017/async.no-line-break.js: failed: KeyError: b'a"\xf0\xd4\xa0\xc4\xdd\x864\x0b\xcb\xe5\xa2\xee\xe70'
compat-table/es2017/async.no-prototype.js: failed: KeyError: b'\xd0\xb6\xea\xdf\xd4d\xef\x94\x14)RY\xe7\x1a\xe1]'
compat-table/es2017/async.prototype-chain.js: failed: KeyError: b'\xdc\x1b\xee\xc6\x8e\x01F\xa1\xce\xd0}j\xe29d\x96'
compat-table/es2017/async.return.js: failed: KeyError: b']/\xd4\xd5M{\xf0\x8a\xf0\x81\xf6=H\x11~\x10'
compat-table/es2017/async.throw.js: failed: KeyError: b'\x11\xa0\x94Z4 \x11kgb\xee\xe6\xfc-/\xb0'
compat-table/es2017/misc.arguments-caller-removed.js: OK
compat-table/es2017/regex.flags.u.case-folding.js: OK
compat-table/es2017/trailing-comma.arguments.js: failed: KeyError: b'\xe3\xee\x94E\xb3}\xc1\x9e\x84x+\xd2\x02\xa0\x91\xe8'
compat-table/es2017/trailing-comma.params.js: failed: KeyError: b'a\xfa~\xd9\xf1\xb9\xb4\x03\x86\xe5U\xc3P\xd0Z\x7f'
compat-table/es2018/Promise.prototype.finally.change-rejection.js: ReferenceError: Promise is not defined'
compat-table/es2018/Promise.prototype.finally.js: ReferenceError: Promise is not defined'
compat-table/es2018/Promise.prototype.finally.no-change-resolution.js: ReferenceError: Promise is not defined'
compat-table/es2018/async-iterators.for-await-of.js: failed: KeyError: b';\xdf\x80\xa7\x1bg[#\\b;\x13\xd0e\xd7q'
compat-table/es2018/async-iterators.generators.js: failed: KeyError: b'\xd2z|\xd1\xff\xea|\xfa\xc4\x13\x11H\x15Z\x06\x98'
compat-table/es2018/misc.Proxy-ownKeys-duplicate-keys.js: ReferenceError: Proxy is not defined'
compat-table/es2018/misc.template-literal-revision.js: failed: KeyError: b'\xf0\x8c\xac\xa8\xe13}EC\xb3L+\xbc\xb7\xec3'
compat-table/es2018/object-rest.js: failed: KeyError: b'W\r\xcau\x02\x95\xa0R\xef\xa94\x94^\xac\x0f\xc8'
compat-table/es2018/object-spread.js: failed: KeyError: b'\xb0UiY\x16\xb9T7C\x9c\xc1\xed\xcd\x8d\x19\xe9'
compat-table/es2018/regex.flags.s.js: failed: failed'
compat-table/es2018/regex.lookbehind.js: OK
compat-table/es2018/regex.named-capture-groups.js: SyntaxError: Invalid RegExp pattern: '(?<year>\\\\d{4})-(?<month>\\\\d{2})-(?<day>\\\\d{2})' -> '(?<year>\\\\d{4})-(?<month>\\\\d{2})-(?<day>\\\\d{2})'"
compat-table/es2018/regex.unicode-property-escapes.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-11.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-12.1.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-12.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-13.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-14.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-15.1.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-15.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-16.0.js: failed: failed'
compat-table/es2018/regex.unicode-property-escapes.unicode-17.0.js: failed: failed'
compat-table/es2019/Array.prototype.flatMap.js: TypeError: 'undefined' is not a function (tried calling property 'flatMap' of 'Array')"
compat-table/es2019/Array.prototype.flat-flatMap.unscopables.js: ReferenceError: Symbol is not defined'
compat-table/es2019/Array.prototype.flat.js: TypeError: 'undefined' is not a function (tried calling property 'flat' of 'Array')"
compat-table/es2019/Object.fromEntries.js: ReferenceError: Map is not defined'
compat-table/es2019/String.prototype.trimEnd.js: TypeError: 'undefined' is not a function (tried calling property 'trimEnd' of 'String')"
compat-table/es2019/String.prototype.trimStart.js: TypeError: 'undefined' is not a function (tried calling property 'trimStart' of 'String')"
compat-table/es2019/Symbol.prototype.description.empty.js: ReferenceError: Symbol is not defined'
compat-table/es2019/Symbol.prototype.description.js: ReferenceError: Symbol is not defined'
compat-table/es2019/Symbol.prototype.description.undefined.js: ReferenceError: Symbol is not defined'
compat-table/es2019/annex-b.String.prototype.trimLeft.js: TypeError: 'undefined' is not a function (tried calling property 'trimLeft' of 'String')"
compat-table/es2019/annex-b.String.prototype.trimRight.js: TypeError: 'undefined' is not a function (tried calling property 'trimRight' of 'String')"
compat-table/es2019/misc.Function-toString.Function-constructor.js: SyntaxError: Line 2: Unexpected token ;'
compat-table/es2019/misc.Function-toString.arrows.js: SyntaxError: Line 1: ArrowFunctionExpression is not supported by ECMA 5.1.'
compat-table/es2019/misc.Function-toString.class-explicit-constructor.js: SyntaxError: Line 1: ClassExpression is not supported by ECMA 5.1.'
compat-table/es2019/misc.Function-toString.class-implicit-constructor.js: SyntaxError: Line 1: ClassExpression is not supported by ECMA 5.1.'
compat-table/es2019/misc.Function-toString.computed-names.js: failed: raise NotImplementedError(
compat-table/es2019/misc.Function-toString.native-code.js: failed: failed'
compat-table/es2019/misc.Function-toString.unicode-escapes.js: SyntaxError: Line 1: Unexpected token ILLEGAL'
compat-table/es2019/misc.JSON-stringify-well-formed.js: OK
compat-table/es2019/misc.JSON-superset.line-separator.js: SyntaxError: Line 1: Unexpected token ILLEGAL'
compat-table/es2019/misc.JSON-superset.paragraph-separator.js: SyntaxError: Line 1: Unexpected token ILLEGAL'
compat-table/es2019/misc.optional-catch-binding.await.js: failed: KeyError: b'\xb3\xfb\xc7\x05\xaa&\xc4\xb7\xca\x9c\xdc\xa7\x08\xe2\x9d\r'
compat-table/es2019/misc.optional-catch-binding.js: failed: KeyError: b"\xb3\x01\xa5\xb2\xa0;'\xb6\xb7\xd0li\xe8\x8b\x8b`"
compat-table/es2019/misc.optional-catch-binding.yield.js: failed: KeyError: b'\xba\xfdE&\x19\xb1_>\xa5)\xb5\xbe\xb2y\xde$'
compat-table/es2020/BigInt64Array.js: failed: KeyError: b'\xf1N\t\x9f\xc1\xe0\xd2\x01\x80aV\xc4_\x08J('
compat-table/es2020/BigInt.asIntN.js: ReferenceError: BigInt is not defined'
compat-table/es2020/BigInt.asUintN.js: ReferenceError: BigInt is not defined'
compat-table/es2020/BigInt.constructor.js: failed: KeyError: b'\x97\xfa\x17\x7f;\xfa\xc8\xac\xcdz\x08{\x9f\xa4?\xb3'
compat-table/es2020/BigInt.js: failed: KeyError: b'\xc8\x80Dv{\\X\x8c\xf6U\xc9h*\x98))'
compat-table/es2020/BigUint64Array.js: failed: KeyError: b'\xc3\xcd~\xde\xa9\xb4\xbc\xdc\x8e\xe8\xa0\xbd(\xa7Tm'
compat-table/es2020/DataView.prototype.getBigInt64.js: failed: KeyError: b'p\x9c.R\xf8j\xf2\xe4<\x1e\x1b\xddo\xda\xeb\xe7'
compat-table/es2020/DataView.prototype.getBigUint64.js: failed: KeyError: b'dz%\x92\x8a\xd4\x945e\x81X\xfbVy(\xd4'
compat-table/es2020/Promise.allSettled.js: failed: KeyError: b'C\xed\x11\xb2\x14\xb7\x9fC\x91\xeb\x92\xf2\xd8k\x93\x17'
compat-table/es2020/String.prototype.matchAll.js: TypeError: 'undefined' is not a function (tried calling property 'matchAll' of 'String')"
compat-table/es2020/String.prototype.matchAll.throws-non-global.js: failed: failed'
compat-table/es2020/globalThis.descriptor.js: failed: failed'
compat-table/es2020/globalThis.js: failed: failed'
compat-table/es2020/nullish-coalescing.js: failed: KeyError: b'\xd3@\x13\xf3x\x97\xc7\xea\x8c\xb7\xf9^\xb7o@['
compat-table/es2020/optional-chaining.bracket.js: failed: KeyError: b'\xe8K\x0e\xbeP\xc0\xc2\xe9\xd4\x06\xed\x8f3\x1e\x87\x9a'
compat-table/es2020/optional-chaining.function-call.js: failed: KeyError: b'\x07\xfc\xc8\x8b\xe3\xab}\xb2\xa6\x18\x10\xd7i\xc6\x19\xe0'
compat-table/es2020/optional-chaining.method-call.js: failed: KeyError: b'xXCy\xaa\xfb\xd7\xd7\xfb\xa8#\xe4\xa2\xc8z\xc0'
compat-table/es2020/optional-chaining.property.js: failed: KeyError: b'\x98\xb2P\xfb\xb2\x97\x87n:}\x186\x19l\x9dY'
compat-table/es2020/optional-chaining.spread-params.js: failed: KeyError: b's\xad\xb9MK\xc7\x10\xf0\xdb\xa8\x04\xf6\x87\\\xf5['
compat-table/es2021/FinalizationRegistry.js: ReferenceError: FinalizationRegistry is not defined'
compat-table/es2021/Promise.any.AggregateError.js: failed: KeyError: b'\x00=J\x84\x98Dw\xef\x06\xee\\\x01\xec\x9a\xe4\xea'
compat-table/es2021/Promise.any.fulfillment.js: failed: KeyError: b'(=]\xad`!\x1fP\xbeR\x15/\x15e\x9a\xdc'
compat-table/es2021/String.prototype.replaceAll.js: TypeError: 'undefined' is not a function (tried calling property 'replaceAll' of 'String')"
compat-table/es2021/WeakRef.js: ReferenceError: WeakRef is not defined'
compat-table/es2021/logical-assignment.and.js: failed: KeyError: b'\xde{\xfaW\xc9\xfb\xb1\xdf\x162\xf9|=O\xeb;'
compat-table/es2021/logical-assignment.and.setter-not-invoked.js: failed: KeyError: b'\xb0\x12r\xc0AG\x9c\xfd\xf4h\xa8\x85\x8a8T\xc7'
compat-table/es2021/logical-assignment.and.short-circuit.js: failed: KeyError: b'\x90\xb4\x9d\xb1V\xc5 \\q\x88\xd9\x97\xf8\xc8v\x8f'
compat-table/es2021/logical-assignment.nullish.js: failed: KeyError: b'\t\xde\x8b\x0f\x00\xe5\xa9\xa9\x7fO13\x07\xd8g\xfd'
compat-table/es2021/logical-assignment.nullish.setter-not-invoked.js: failed: KeyError: b'`\xc76!\xcf\xe0\xe9y\x82|q|\x1b\x14\xc9\x8a'
compat-table/es2021/logical-assignment.nullish.short-circuit.js: failed: KeyError: b'e\xb5\xefB\xce#\xae\x93\x871\x89m\xb4\xb3\x11\x93'
compat-table/es2021/logical-assignment.or.js: failed: KeyError: b'O\xa5\x88\x0b\x88\xfd\xa5\\\x05!;\x8a\x8dY\xab\x1f'
compat-table/es2021/logical-assignment.or.setter-not-invoked.js: failed: KeyError: b'\x8f\x1c\x1a:\xdao\x85\xa2\xebtHu\x86_\xd8v'
compat-table/es2021/logical-assignment.or.short-circuit.js: failed: KeyError: b'\xfa\x84b\xba\x9a\x17\x0f\x99\xd9f3d\xb3\x93\xee\xa7'
compat-table/es2021/numeric-separators.js: failed: KeyError: b"\x9e\x0f\x90\xce'\x93b\xaa\xd4\x94\x9d!\x86\xa9\xc4\xda"
compat-table/es2022/Error.cause.AggregateError-prototype-lacks.js: ReferenceError: AggregateError is not defined'
compat-table/es2022/Error.cause.AggregateError.js: ReferenceError: AggregateError is not defined'
compat-table/es2022/Error.cause.Error-prototype-lacks.js: OK
compat-table/es2022/Error.cause.Error.js: failed: failed'
compat-table/es2022/Error.cause.EvalError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.EvalError.js: failed: failed'
compat-table/es2022/Error.cause.RangeError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.RangeError.js: failed: failed'
compat-table/es2022/Error.cause.ReferenceError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.ReferenceError.js: failed: failed'
compat-table/es2022/Error.cause.SyntaxError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.SyntaxError.js: failed: failed'
compat-table/es2022/Error.cause.TypeError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.TypeError.js: failed: failed'
compat-table/es2022/Error.cause.URIError-prototype-lacks.js: OK
compat-table/es2022/Error.cause.URIError.js: failed: failed'
compat-table/es2022/Object.hasOwn.ToObject-first.js: failed: failed'
compat-table/es2022/Object.hasOwn.js: TypeError: 'undefined' is not a function (tried calling property 'hasOwn' of 'Function')"
compat-table/es2022/at-method.Array.js: TypeError: 'undefined' is not a function (tried calling property 'at' of 'Array')"
compat-table/es2022/at-method.String.js: TypeError: 'undefined' is not a function (tried calling property 'at' of 'String')"
compat-table/es2022/at-method.TypedArray.js: TypeError: 'undefined' is not a function (tried calling property 'at' of 'Int8Array')"
compat-table/es2022/class-fields.computed-instance.js: failed: KeyError: b'\xa1\x0cl\x06\x98\xfc\xae\x0c\xb3\x02\xe2\xc9x\xe0\xeck'
compat-table/es2022/class-fields.computed-static.js: failed: KeyError: b'[!_\xa7\xd9\xf4\x02\xfb\x97_\xaf\n\x99a\x9d\x12'
compat-table/es2022/class-fields.instance.parent-scope.js: failed: KeyError: b'\xcf\xca\xad~\x00]\xea,\x18\x900n\x1b\xa6\xd2j'
